Date,YearMonth,URL,Primary_Search_Intent,SEMrush_Best_Position,Tracked_Keywords_Count,Total_Keyword_Search_Volume,GSC_Position,Impressions,Clicks,CTR,Completed_Orders,Revenue,Revenue_Per_Click,Conversion_Rate_%,MoM_Revenue_Growth_%
2025-06-03,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.3,115,9,0.0783,0,0.0,0.0,0.0,-11.06
2025-06-04,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.7,96,6,0.0625,0,0.0,0.0,0.0,-11.06
2025-06-05,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,11.4,100,8,0.08,0,0.0,0.0,0.0,-11.06
2025-06-06,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.2,106,5,0.0472,0,0.0,0.0,0.0,-11.06
2025-06-07,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,14.3,88,1,0.0114,0,0.0,0.0,0.0,-11.06
2025-06-08,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.0,107,2,0.0187,0,0.0,0.0,0.0,-11.06
2025-06-09,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,3.7,106,5,0.0472,0,0.0,0.0,0.0,-11.06
2025-06-10,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,6.3,99,4,0.0404,0,0.0,0.0,0.0,-11.06
2025-06-11,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,7.3,107,4,0.0374,0,0.0,0.0,0.0,-11.06
2025-06-12,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,5.1,95,4,0.0421,1,78.3,19.58,25.0,-11.06
2025-06-13,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,6.4,109,7,0.0642,0,0.0,0.0,0.0,-11.06
2025-06-14,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,10.7,109,7,0.0642,1,93.23,13.32,14.29,-11.06
2025-06-15,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,15.2,85,3,0.0353,0,0.0,0.0,0.0,-11.06
2025-06-16,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.4,112,8,0.0714,1,74.75,9.34,12.5,-11.06
2025-06-17,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.2,99,7,0.0707,0,0.0,0.0,0.0,-11.06
2025-06-18,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.4,103,6,0.0583,0,0.0,0.0,0.0,-11.06
2025-06-19,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.7,93,5,0.0538,0,0.0,0.0,0.0,-11.06
2025-06-20,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,6.5,99,3,0.0303,0,0.0,0.0,0.0,-11.06
2025-06-21,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.4,107,2,0.0187,0,0.0,0.0,0.0,-11.06
2025-06-22,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,7.7,93,2,0.0215,0,0.0,0.0,0.0,-11.06
2025-06-23,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,7.6,92,4,0.0435,0,0.0,0.0,0.0,-11.06
2025-06-24,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.0,84,2,0.0238,0,0.0,0.0,0.0,-11.06
2025-06-25,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.7,107,5,0.0467,0,0.0,0.0,0.0,-11.06
2025-06-26,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,11.8,105,6,0.0571,0,0.0,0.0,0.0,-11.06
2025-06-27,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.1,101,3,0.0297,0,0.0,0.0,0.0,-11.06
2025-06-28,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.3,90,5,0.0556,0,0.0,0.0,0.0,-11.06
2025-06-29,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,13.6,89,2,0.0225,1,93.39,46.7,50.0,-11.06
2025-06-30,2025-06,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,15.6,110,4,0.0364,0,0.0,0.0,0.0,-11.06
2025-07-01,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,5.5,107,7,0.0654,0,0.0,0.0,0.0,6.91
2025-07-02,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.7,87,4,0.046,1,93.78,23.44,25.0,6.91
2025-07-03,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,10.9,108,4,0.037,0,0.0,0.0,0.0,6.91
2025-07-04,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,11.0,91,6,0.0659,0,0.0,0.0,0.0,6.91
2025-07-05,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,13.1,112,3,0.0268,0,0.0,0.0,0.0,6.91
2025-07-06,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.6,98,2,0.0204,0,0.0,0.0,0.0,6.91
2025-07-07,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.3,86,5,0.0581,0,0.0,0.0,0.0,6.91
2025-07-08,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,14.1,96,6,0.0625,0,0.0,0.0,0.0,6.91
2025-07-09,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.2,107,7,0.0654,1,93.1,13.3,14.29,6.91
2025-07-10,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.9,109,4,0.0367,0,0.0,0.0,0.0,6.91
2025-07-11,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.6,109,2,0.0183,0,0.0,0.0,0.0,6.91
2025-07-12,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,15.4,111,4,0.036,0,0.0,0.0,0.0,6.91
2025-07-13,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.1,108,6,0.0556,0,0.0,0.0,0.0,6.91
2025-07-14,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,3.0,111,7,0.0631,0,0.0,0.0,0.0,6.91
2025-07-15,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,6.8,105,3,0.0286,0,0.0,0.0,0.0,6.91
2025-07-16,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,7.6,92,3,0.0326,1,87.52,29.17,33.33,6.91
2025-07-17,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.9,87,4,0.046,0,0.0,0.0,0.0,6.91
2025-07-18,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.3,89,4,0.0449,0,0.0,0.0,0.0,6.91
2025-07-19,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,9.3,92,4,0.0435,0,0.0,0.0,0.0,6.91
2025-07-20,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,14.7,108,5,0.0463,0,0.0,0.0,0.0,6.91
2025-07-21,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,5.8,92,6,0.0652,0,0.0,0.0,0.0,6.91
2025-07-22,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.6,92,6,0.0652,0,0.0,0.0,0.0,6.91
2025-07-23,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,7.7,95,4,0.0421,0,0.0,0.0,0.0,6.91
2025-07-24,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,6.6,91,5,0.0549,0,0.0,0.0,0.0,6.91
2025-07-25,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,10.0,96,3,0.0312,0,0.0,0.0,0.0,6.91
2025-07-26,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,13.3,109,3,0.0275,1,73.48,24.49,33.33,6.91
2025-07-27,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.7,104,4,0.0385,0,0.0,0.0,0.0,6.91
2025-07-28,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,13.5,95,5,0.0526,0,0.0,0.0,0.0,6.91
2025-07-29,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,12.4,96,4,0.0417,0,0.0,0.0,0.0,6.91
2025-07-30,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,10.0,96,6,0.0625,0,0.0,0.0,0.0,6.91
2025-07-31,2025-07,fitcommerce.com/products/recovery-foam-roller,Transactional,11,4,1243,8.0,83,2,0.0241,0,0.0,0.0,0.0,6.91
2024-08-01,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,20.3,61,1,0.0164,0,0.0,0.0,0.0,
2024-08-02,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.5,66,4,0.0606,0,0.0,0.0,0.0,
2024-08-03,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.0,71,4,0.0563,0,0.0,0.0,0.0,
2024-08-04,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,17.8,69,3,0.0435,0,0.0,0.0,0.0,
2024-08-05,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,22.4,60,1,0.0167,0,0.0,0.0,0.0,
2024-08-06,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.1,62,3,0.0484,0,0.0,0.0,0.0,
2024-08-07,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.5,63,4,0.0635,0,0.0,0.0,0.0,
2024-08-08,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.4,77,3,0.039,0,0.0,0.0,0.0,
2024-08-09,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,18.3,80,2,0.025,0,0.0,0.0,0.0,
2024-08-10,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.0,69,4,0.058,0,0.0,0.0,0.0,
2024-08-11,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.2,79,1,0.0127,0,0.0,0.0,0.0,
2024-08-12,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.3,68,4,0.0588,0,0.0,0.0,0.0,
2024-08-13,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.9,63,3,0.0476,0,0.0,0.0,0.0,
2024-08-14,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.9,77,2,0.026,0,0.0,0.0,0.0,
2024-08-15,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.7,66,1,0.0152,0,0.0,0.0,0.0,
2024-08-16,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,16.3,62,3,0.0484,0,0.0,0.0,0.0,
2024-08-17,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.0,71,4,0.0563,1,186.78,46.7,25.0,
2024-08-18,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.6,67,3,0.0448,0,0.0,0.0,0.0,
2024-08-19,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.9,63,2,0.0317,0,0.0,0.0,0.0,
2024-08-20,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.6,62,1,0.0161,0,0.0,0.0,0.0,
2024-08-21,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.1,58,2,0.0345,0,0.0,0.0,0.0,
2024-08-22,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.1,61,2,0.0328,0,0.0,0.0,0.0,
2024-08-23,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.3,71,1,0.0141,0,0.0,0.0,0.0,
2024-08-24,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,18.2,62,1,0.0161,0,0.0,0.0,0.0,
2024-08-25,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.9,66,4,0.0606,0,0.0,0.0,0.0,
2024-08-26,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.4,60,1,0.0167,0,0.0,0.0,0.0,
2024-08-27,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.6,69,5,0.0725,0,0.0,0.0,0.0,
2024-08-28,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.8,65,2,0.0308,0,0.0,0.0,0.0,
2024-08-29,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.0,76,4,0.0526,0,0.0,0.0,0.0,
2024-08-30,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.2,64,2,0.0312,0,0.0,0.0,0.0,
2024-08-31,2024-08,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.2,76,4,0.0526,0,0.0,0.0,0.0,
2024-09-01,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.3,60,2,0.0333,0,0.0,0.0,0.0,-13.81
2024-09-02,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.0,66,2,0.0303,0,0.0,0.0,0.0,-13.81
2024-09-03,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.4,59,2,0.0339,0,0.0,0.0,0.0,-13.81
2024-09-04,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.9,74,5,0.0676,0,0.0,0.0,0.0,-13.81
2024-09-05,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.8,70,3,0.0429,0,0.0,0.0,0.0,-13.81
2024-09-06,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.9,72,5,0.0694,0,0.0,0.0,0.0,-13.81
2024-09-07,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.3,74,4,0.0541,0,0.0,0.0,0.0,-13.81
2024-09-08,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.0,73,4,0.0548,0,0.0,0.0,0.0,-13.81
2024-09-09,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,7.9,63,1,0.0159,0,0.0,0.0,0.0,-13.81
2024-09-10,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.0,59,4,0.0678,0,0.0,0.0,0.0,-13.81
2024-09-11,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.0,73,3,0.0411,0,0.0,0.0,0.0,-13.81
2024-09-12,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,19.7,67,3,0.0448,0,0.0,0.0,0.0,-13.81
2024-09-13,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.7,72,1,0.0139,0,0.0,0.0,0.0,-13.81
2024-09-14,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.4,72,2,0.0278,0,0.0,0.0,0.0,-13.81
2024-09-15,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,18.0,57,3,0.0526,0,0.0,0.0,0.0,-13.81
2024-09-16,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,6.6,73,3,0.0411,0,0.0,0.0,0.0,-13.81
2024-09-17,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.7,69,3,0.0435,0,0.0,0.0,0.0,-13.81
2024-09-18,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.9,61,4,0.0656,0,0.0,0.0,0.0,-13.81
2024-09-19,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.9,70,1,0.0143,0,0.0,0.0,0.0,-13.81
2024-09-20,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.5,57,2,0.0351,1,159.87,79.94,50.0,-13.81
2024-09-21,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,16.5,77,4,0.0519,0,0.0,0.0,0.0,-13.81
2024-09-22,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.9,66,3,0.0455,0,0.0,0.0,0.0,-13.81
2024-09-23,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.1,63,2,0.0317,0,0.0,0.0,0.0,-13.81
2024-09-24,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.5,65,4,0.0615,0,0.0,0.0,0.0,-13.81
2024-09-25,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.1,68,5,0.0735,0,0.0,0.0,0.0,-13.81
2024-09-26,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.6,77,2,0.026,0,0.0,0.0,0.0,-13.81
2024-09-27,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.2,61,1,0.0164,0,0.0,0.0,0.0,-13.81
2024-09-28,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.7,58,3,0.0517,1,200.19,66.73,33.33,-13.81
2024-09-29,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.3,64,4,0.0625,0,0.0,0.0,0.0,-13.81
2024-09-30,2024-09,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.7,78,2,0.0256,0,0.0,0.0,0.0,-13.81
2024-10-01,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.5,66,3,0.0455,0,0.0,0.0,0.0,25.27
2024-10-02,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.4,66,1,0.0152,0,0.0,0.0,0.0,25.27
2024-10-03,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.7,59,3,0.0508,0,0.0,0.0,0.0,25.27
2024-10-04,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.1,73,1,0.0137,0,0.0,0.0,0.0,25.27
2024-10-05,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,6.2,73,3,0.0411,0,0.0,0.0,0.0,25.27
2024-10-06,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.1,68,4,0.0588,0,0.0,0.0,0.0,25.27
2024-10-07,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.2,60,2,0.0333,0,0.0,0.0,0.0,25.27
2024-10-08,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.9,66,4,0.0606,0,0.0,0.0,0.0,25.27
2024-10-09,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.5,78,3,0.0385,0,0.0,0.0,0.0,25.27
2024-10-10,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,7.9,63,2,0.0317,1,180.22,90.11,50.0,25.27
2024-10-11,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.0,79,3,0.038,0,0.0,0.0,0.0,25.27
2024-10-12,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,7.6,67,2,0.0299,0,0.0,0.0,0.0,25.27
2024-10-13,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,16.7,77,3,0.039,0,0.0,0.0,0.0,25.27
2024-10-14,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.8,63,2,0.0317,0,0.0,0.0,0.0,25.27
2024-10-15,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.3,79,2,0.0253,0,0.0,0.0,0.0,25.27
2024-10-16,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.1,66,2,0.0303,0,0.0,0.0,0.0,25.27
2024-10-17,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.0,72,3,0.0417,1,199.34,66.45,33.33,25.27
2024-10-18,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.1,63,4,0.0635,0,0.0,0.0,0.0,25.27
2024-10-19,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,18.1,67,2,0.0299,0,0.0,0.0,0.0,25.27
2024-10-20,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.1,62,2,0.0323,0,0.0,0.0,0.0,25.27
2024-10-21,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.6,72,4,0.0556,0,0.0,0.0,0.0,25.27
2024-10-22,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.9,71,2,0.0282,1,198.85,99.42,50.0,25.27
2024-10-23,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.3,74,4,0.0541,0,0.0,0.0,0.0,25.27
2024-10-24,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.0,67,2,0.0299,0,0.0,0.0,0.0,25.27
2024-10-25,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.8,73,3,0.0411,0,0.0,0.0,0.0,25.27
2024-10-26,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.0,65,4,0.0615,0,0.0,0.0,0.0,25.27
2024-10-27,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.6,82,3,0.0366,1,164.32,54.77,33.33,25.27
2024-10-28,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.0,70,4,0.0571,0,0.0,0.0,0.0,25.27
2024-10-29,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.2,82,4,0.0488,0,0.0,0.0,0.0,25.27
2024-10-30,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,16.2,83,4,0.0482,0,0.0,0.0,0.0,25.27
2024-10-31,2024-10,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,15.5,77,4,0.0519,0,0.0,0.0,0.0,25.27
2024-11-01,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.9,76,4,0.0526,0,0.0,0.0,0.0,13.64
2024-11-02,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,5.3,74,4,0.0541,0,0.0,0.0,0.0,13.64
2024-11-03,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.1,72,3,0.0417,0,0.0,0.0,0.0,13.64
2024-11-04,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.1,87,4,0.046,0,0.0,0.0,0.0,13.64
2024-11-05,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,16.3,71,2,0.0282,0,0.0,0.0,0.0,13.64
2024-11-06,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.7,83,4,0.0482,0,0.0,0.0,0.0,13.64
2024-11-07,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.8,82,4,0.0488,0,0.0,0.0,0.0,13.64
2024-11-08,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,7.0,89,5,0.0562,0,0.0,0.0,0.0,13.64
2024-11-09,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.1,81,3,0.037,0,0.0,0.0,0.0,13.64
2024-11-10,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,8.2,80,5,0.0625,0,0.0,0.0,0.0,13.64
2024-11-11,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.4,93,6,0.0645,0,0.0,0.0,0.0,13.64
2024-11-12,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,7.9,77,3,0.039,0,0.0,0.0,0.0,13.64
2024-11-13,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.7,83,4,0.0482,0,0.0,0.0,0.0,13.64
2024-11-14,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.7,82,4,0.0488,0,0.0,0.0,0.0,13.64
2024-11-15,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.7,71,2,0.0282,0,0.0,0.0,0.0,13.64
2024-11-16,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.9,81,5,0.0617,1,167.95,33.59,20.0,13.64
2024-11-17,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.4,76,3,0.0395,0,0.0,0.0,0.0,13.64
2024-11-18,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,12.8,96,4,0.0417,0,0.0,0.0,0.0,13.64
2024-11-19,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.6,89,2,0.0225,0,0.0,0.0,0.0,13.64
2024-11-20,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.3,76,2,0.0263,1,194.97,97.48,50.0,13.64
2024-11-21,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.3,88,5,0.0568,0,0.0,0.0,0.0,13.64
2024-11-22,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,10.8,88,3,0.0341,0,0.0,0.0,0.0,13.64
2024-11-23,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,9.3,76,3,0.0395,0,0.0,0.0,0.0,13.64
2024-11-24,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,14.5,89,2,0.0225,0,0.0,0.0,0.0,13.64
2024-11-25,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,6.3,78,2,0.0256,0,0.0,0.0,0.0,13.64
2024-11-26,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,13.4,100,6,0.06,0,0.0,0.0,0.0,13.64
2024-11-27,2024-11,fitcommerce.com/products/resistance-bands-set,Transactional,7,4,1754,11.2,101,5,0.0495,0,0.0,0.0,0.0,13.64
